-0.875736895815328	-0.467813784091684	0
-0.625482658969594	-0.159856831215205	0
-0.861833882657231	-0.241374848153097	0
-0.959154974763906	-0.177971946090292	0
0.111377038409509	0.68249601047634	0
-0.611579645811498	-0.97503700059412	0
-1.11208811950296	-0.549331801029576	0
-0.834027856341039	-0.40441088202888	0
-0.722803751076268	-0.567446915904663	0
-0.736706764234365	-0.558389358467119	0
-0.708900737918172	-0.359123094841162	0
-0.764512790550557	0.0303518749732083	0
-0.319616369491476	-0.485928898966771	0
-0.569870606337209	-0.322892865090988	0
-0.514258553704824	-0.40441088202888	0
-0.597676632653402	-0.214202175840466	0
-0.472549514230535	-0.132684158902575	0
0.0418619726190279	-0.467813784091684	0
0.570176472626687	0.537575091475644	0
-0.444743487914343	-0.277605077903271	0
1.08458795947625	2.84725223804924	0
0.208698130516183	2.46683482567241	0
0.764818656840035	2.52118017029767	0
1.79364163053916	2.93782781242467	0
0.111377038409509	2.4034319236096	0
0.431146341045724	3.82546844130393	0
0.889945775262902	3.88887134336674	0
-0.0137500800133573	2.51212261286013	0
0.695303591049554	3.109921403738	0
1.12629699895054	2.9015975826745	0
0.945557827895287	2.89254002523695	0
-1.05647606687058	3.34541789711413	0
0.0279589594609316	3.29107255248887	0
-0.0137500800133573	1.68788488604367	0
1.93267176212012	2.44871971079732	0
0.347728262097146	3.08274873142537	0
-0.222295277384802	2.14982031535839	0
1.97438080159441	2.45777726823487	0
1.12629699895054	2.82007956573661	0
0.236504156832376	1.68788488604367	0
0.0140559463028353	2.78384933598643	0
0.194795117358087	2.34908657898434	0
0.625788525259072	2.38531680873452	0
0.778721669998132	3.20049697811343	0
3.5176152621431	3.21861209298852	0
1.07068494631815	2.66610108929837	0
1.77973861738107	1.82374824760682	0
0.764818656840035	2.81102200829906	0
0.570176472626687	2.28568367692154	0
1.79364163053916	2.73856154879871	0
0.764818656840035	1.97772672404506	0
0.278213196306665	1.66071221373104	0
0.319922235780954	2.81102200829906	0
0.500661406836206	2.46683482567241	0
0.500661406836206	2.98311559961239	0
0.22260114367428	2.33097146410926	0
0.403340314729532	2.91065514011204	0
1.93267176212012	3.84358355617902	0
3.47590622266881	3.24578476530115	0
1.58509643316772	2.47589238310995	0
0.514564419994302	2.77479177854889	0
0.194795117358087	1.85997847735699	0
-0.0415561063295499	2.01395695379523	0
2.0299928542268	3.50845393098991	0
0.22260114367428	1.37087037572965	0
0.862139748946709	2.09547497073313	0
1.22361809105721	2.31285634923417	0
-0.0832651458038388	3.56279927561517	0
0.639691538417169	3.09180628886291	0
0.59798249894288	3.11897896117554	0
0.306019222622858	2.1317052004833	0
0.639691538417169	2.693273761611	0
1.90486573580393	3.01934582936256	0
0.723109617365747	1.82374824760682	0
1.04287892000196	3.58091439049026	0
0.903848788420998	2.72044643392363	0
1.50167835421914	2.1317052004833	0
0.445049354203821	2.50306505542258	0
0.0279589594609316	2.45777726823487	0
0.695303591049554	1.84186336248191	0
