-0.379076388113439	0.256508579077285	0.668186772313907	-0.186305756529287	-0.43054901388626	0.168066901113784	0.638446870328746	-0.390823306806103	0
0.424732746987153	0.106521104467716	0.861248538368199	-0.301114418694924	0.2750649103465	0.108458140300241	0.754873872394653	-0.479646785625672	0
0.746256401027389	0.346501063843027	2.06788457620753	-0.0714970943636503	1.43725255025928	-0.249194424581016	0.948918875837832	0.349372350023637	0
-0.178124104338291	-0.103461359985681	1.15084118744964	-0.702944736274653	-0.223015506758977	0.0190449990799271	1.10415487859237	-0.746117222084378	0
-1.18288552321403	0.0465261146238885	-0.634980148552568	-0.616838239650425	-1.38520314667176	0.227675661927327	0.0563118599992104	-1.01258765854308	0
-0.178124104338291	0.316503568921113	0.282063240205322	-0.186305756529287	-0.140002103908065	0.168066901113784	0.211547862753753	-0.301999827986534	0
-0.459457301623498	0.286506073999199	0.137266915664602	-0.329816584236333	-0.43054901388626	0.376697563961185	0.0175028593105747	-0.153960696620586	0
-0.218314561093321	0.346501063843027	0.330328681718895	-0.215007922070696	-0.638082521013542	0.525719465995042	-0.021306141378061	-0.124352870347396	0
-0.419266844868469	0.0765236095458023	0.233797798691748	-0.559433908567607	-0.555069118162629	0.0488493794866985	0.0951208606878462	-0.62768591699162	0
-0.33888593135841	0.0165286197019746	0.71645221382748	-0.44462524640197	-0.0569887010571516	-0.100172522547159	0.87130087446056	-0.56847026444524	0
-0.33888593135841	0.0165286197019746	0.71645221382748	-0.44462524640197	-0.0569887010571516	-0.100172522547159	0.87130087446056	-0.56847026444524	0
0.344351833477093	-0.703411258423958	0.571655889286761	-0.588136074109016	-0.0569887010571516	-0.517433848241959	0.560828868951475	-0.805332874630757	0
0.143399549701945	-0.553423783814389	-0.0557948503896905	-0.588136074109016	-0.347535611035347	-0.100172522547159	-0.292969146198511	-0.331607654259724	0
-0.821171412418765	-0.0434663701418531	-0.490183824011849	-0.530731743026198	-0.845616028140824	0.0488493794866985	-0.331778146887147	-0.509254611898861	0
0.143399549701945	-0.553423783814389	-0.0557948503896905	-0.588136074109016	-0.347535611035347	-0.100172522547159	-0.292969146198511	-0.331607654259724	0
-0.821171412418765	-0.0434663701418531	-0.490183824011849	-0.530731743026198	-0.845616028140824	0.0488493794866985	-0.331778146887147	-0.509254611898861	0
-0.580028671888587	-0.0134688752199393	-0.104060291903264	-0.559433908567607	-0.804109326715368	0.0190449990799271	-0.176542144132604	-0.62768591699162	0
-0.740790498908705	0.106521104467716	0.137266915664602	-0.329816584236333	-0.721095923864455	0.168066901113784	0.172738862065118	-0.272392001713344	0
-0.620219128643617	0.226511084155372	0.523390447773187	-0.329816584236333	-0.513562416737173	0.0190449990799271	0.59963786964011	-0.59807809071843	0
-0.0173622773181729	0.196513589233458	0.619921330800334	-0.387220915319152	-0.0154819996316952	0.317088803147642	0.754873872394653	-0.479646785625672	0
-0.097743190828232	0.256508579077285	0.426859564746041	-0.272412253153515	0.109038104644674	0.227675661927327	0.366783865508296	-0.183568522893776	0
-0.499647758378528	-0.283446329517164	0.185532357178175	-0.588136074109016	-0.596575819588085	-0.338607565801331	0.32797486481966	-0.864548527177136	0
-0.459457301623498	-0.103461359985681	-0.104060291903264	-0.186305756529287	-0.804109326715368	0.227675661927327	0.0175028593105747	-0.153960696620586	0
-0.459457301623498	-0.313443824439078	0.282063240205322	-0.989966391688745	-0.679589222438998	-0.0703681421403873	-0.0989241427553324	-0.686901569537999	0
-0.459457301623498	-0.103461359985681	0.0407360326374558	-0.272412253153515	-0.928629430991737	0.317088803147642	-0.21535114482124	0.0236862610185516	0
-0.580028671888587	0.616478518140252	0.378594123232468	0.158120229967623	-0.43054901388626	0.376697563961185	0.366783865508296	-0.005921565254638	0
-0.29869547460338	0.166516094311544	0.0407360326374558	-0.272412253153515	-0.0154819996316952	0.07865375989347	0.211547862753753	-0.301999827986534	0
-0.539838215133557	0.166516094311544	0.185532357178175	-0.530731743026198	-0.638082521013542	0.108458140300241	0.0175028593105747	-0.56847026444524	0
-0.821171412418765	0.166516094311544	-0.20059117493041	-0.502029577484788	-0.970136132417194	0.138262520707013	-0.292969146198511	-0.538862438172051	0
-0.097743190828232	0.736468497827907	1.63349560258537	-0.0714970943636503	0.897665431728347	-0.100172522547159	0.366783865508296	0.527019307662775	0
-0.33888593135841	0.196513589233458	-0.104060291903264	-0.186305756529287	-0.804109326715368	0.644936987622128	-0.176542144132604	-0.005921565254638	0
-0.941742782683853	0.0465261146238885	-0.393652940984703	-0.588136074109016	-0.845616028140824	0.0488493794866985	-0.292969146198511	-0.538862438172051	0
-0.660409585398646	-0.163456349829509	-0.248856616443983	-0.674242570733244	-0.762602625289911	-0.0107593813268444	-0.0989241427553324	-0.686901569537999	0
0.786446857782419	0.556483528296424	2.1161500177211	-0.358518749777742	1.64478605738656	0.108458140300241	1.25939088134692	0.11250973983812	0
-0.821171412418765	-0.0434663701418531	-0.152325733416837	-0.731646901816062	-0.762602625289911	-0.0405637617336159	-0.0989241427553324	-0.716509395811188	0
-0.379076388113439	0.226511084155372	-0.104060291903264	-0.186305756529287	-0.638082521013542	0.525719465995042	0.172738862065118	-0.272392001713344	0
-0.780980955663735	0.13651859938963	-0.152325733416837	-0.157603590987878	-0.928629430991737	0.317088803147642	0.0175028593105747	-0.153960696620586	0
-0.580028671888587	0.616478518140252	-0.20059117493041	0.100715898884805	-0.762602625289911	0.615132607215356	-0.254160145509875	0.0532940872917412	0
-0.620219128643617	0.226511084155372	0.523390447773187	-0.329816584236333	-0.762602625289911	0.197871281520556	0.0175028593105747	-0.153960696620586	0
-0.901552325928824	0.226511084155372	0.089001474151029	-0.301114418694924	-0.928629430991737	0.108458140300241	-0.0989241427553324	-0.301999827986534	0
-0.379076388113439	0.466491043530682	0.282063240205322	-0.186305756529287	-0.0154819996316952	0.07865375989347	-0.0601151420666967	-0.0947450440742068	0
-0.097743190828232	0.256508579077285	0.330328681718895	-0.215007922070696	-0.0569887010571516	0.108458140300241	0.211547862753753	-0.301999827986534	0
-0.178124104338291	-0.313443824439078	0.185532357178175	-0.731646901816062	-0.472055715311716	-0.0107593813268444	0.172738862065118	-0.686901569537999	0
-0.821171412418765	0.166516094311544	-0.00752940887611736	-0.616838239650425	-0.762602625289911	-0.0107593813268444	-0.021306141378061	-0.746117222084378	0
-0.218314561093321	0.13651859938963	0.571655889286761	-0.128901425446469	0.358078313197413	-0.189585663767473	0.32797486481966	0.0829019135649308	0
-0.861361869173794	-0.0134688752199393	-0.297122057957556	-0.645540405191834	-1.01164283384265	0.168066901113784	-0.21535114482124	-0.59807809071843	0
